"Data";"Template";"Treno";"OraP";"OraA";"Partenza";"Rit.";"Causale";"Nota partenza";"Arrivo";"Rit.";"Causale";"Nota arrivo";"Composizione";"Coincidenza";"Esito";"Causale soppressione";"Nota soppressione";"Verifica";"Chiusura"
"2019-05-29";"19-E";"103";"2019-05-29 06:38:00";"2019-05-29 07:54:00";"Meran/o";"";"";"";"Malles - Mals";"";"Programmazione orario";"+1 MAR (x)102; +3 LUNGO LINEA";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"202";"2019-05-29 07:03:00";"2019-05-29 08:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+1 SV MAL-SIL; +3 SIL (x)103; vedi 103";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"105";"2019-05-29 07:16:00";"2019-05-29 08:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Programmazione orario";"+3 MAR (x)104; +3 SEN (x)202; vedi 103";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"106";"2019-05-29 07:20:00";"2019-05-29 08:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+2 LAC (x)105; vedi 103";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"201";"2019-05-29 07:46:00";"2019-05-29 08:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"Programmazione orario";"+3 SEN (x)106; vedi 103";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"107";"2019-05-29 08:16:00";"2019-05-29 09:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"108";"2019-05-29 08:20:00";"2019-05-29 09:43:00";"Malles - Mals";"";"";"";"Meran/o";"3";"Ritardo altre reti";"+2 LASA (x)201; +3 TEL (x)109; vedi 109";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"206";"2019-05-29 09:03:00";"2019-05-29 10:13:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Ritardo altre reti";"+3 TEL (x)205; vedi 205";"Singola";"NP";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"109";"2019-05-29 09:16:00";"2019-05-29 10:38:00";"Meran/o";"4";"Ritardo altre reti";"+4(c)BZ";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"110";"2019-05-29 09:20:00";"2019-05-29 10:43:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Ritardo altre reti";"+2 TEL (x)111; vedi 111";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"205";"2019-05-29 09:46:00";"2019-05-29 10:55:00";"Meran/o";"3";"Ritardo altre reti";"+3(c)BZ";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"111";"2019-05-29 10:16:00";"2019-05-29 11:38:00";"Meran/o";"3";"Ritardo altre reti";"+3(c)BZ";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"112";"2019-05-29 10:20:00";"2019-05-29 11:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"210";"2019-05-29 11:03:00";"2019-05-29 12:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"113";"2019-05-29 11:16:00";"2019-05-29 12:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"114";"2019-05-29 11:20:00";"2019-05-29 12:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"209";"2019-05-29 11:46:00";"2019-05-29 12:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"115";"2019-05-29 12:16:00";"2019-05-29 13:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"116";"2019-05-29 12:20:00";"2019-05-29 13:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"214";"2019-05-29 13:03:00";"2019-05-29 14:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"117";"2019-05-29 13:16:00";"2019-05-29 14:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"118";"2019-05-29 13:20:00";"2019-05-29 14:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"213";"2019-05-29 13:46:00";"2019-05-29 14:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"119";"2019-05-29 14:16:00";"2019-05-29 15:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"120";"2019-05-29 14:20:00";"2019-05-29 15:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"218";"2019-05-29 15:03:00";"2019-05-29 16:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"121";"2019-05-29 15:16:00";"2019-05-29 16:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"122";"2019-05-29 15:20:00";"2019-05-29 16:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"217";"2019-05-29 15:46:00";"2019-05-29 16:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"123";"2019-05-29 16:16:00";"2019-05-29 17:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"124";"2019-05-29 16:20:00";"2019-05-29 17:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"222";"2019-05-29 17:03:00";"2019-05-29 18:13:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Programmazione orario";"+2 (x) 217 Tel";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"125";"2019-05-29 17:16:00";"2019-05-29 18:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"126";"2019-05-29 17:20:00";"2019-05-29 18:43:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Programmazione orario";"+2 (x) 127 Tel";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"221";"2019-05-29 17:46:00";"2019-05-29 18:55:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"2";"Programmazione orario";"+2 (x) 126 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"127";"2019-05-29 18:16:00";"2019-05-29 19:38:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"128";"2019-05-29 18:20:00";"2019-05-29 19:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"226";"2019-05-29 19:03:00";"2019-05-29 20:13:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Programmazione orario";"+3 (x) 131 Tel";"Singola";"NP";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"129";"2019-05-29 19:16:00";"2019-05-29 20:38:00";"Meran/o";"3";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"130";"2019-05-29 19:20:00";"2019-05-29 20:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"131";"2019-05-29 19:46:00";"2019-05-29 20:55:00";"Meran/o";"3";"Coincidenze programmate";"";"Malles - Mals";"3";"Programmazione orario";"+3 (x) 130 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"132";"2019-05-29 20:20:00";"2019-05-29 21:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+3 (x) 131 Lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"133";"2019-05-29 20:46:00";"2019-05-29 21:55:00";"Meran/o";"4";"Coincidenze programmate";"";"Malles - Mals";"1";"Programmazione orario";"+3 (x) 132 Senales";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"134";"2019-05-29 21:20:00";"2019-05-29 22:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+2 (x) 133 Lasa";"Singola";"NP";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"135";"2019-05-29 21:46:00";"2019-05-29 22:55:00";"Meran/o";"4";"Coincidenze programmate";"";"Malles - Mals";"1";"Programmazione orario";"+3 (x) 134 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-29";"19-E";"137";"2019-05-29 22:50:00";"2019-05-29 23:58:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"100";"2019-05-30 05:20:00";"2019-05-30 06:30:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"101";"2019-05-30 05:38:00";"2019-05-30 06:54:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"102";"2019-05-30 05:42:00";"2019-05-30 06:54:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"104";"2019-05-30 06:16:00";"2019-05-30 07:32:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"103";"2019-05-30 06:38:00";"2019-05-30 07:54:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"202";"2019-05-30 07:03:00";"2019-05-30 08:13:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Ritardo altre reti";"+2 (x) 201 tel";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"105";"2019-05-30 07:16:00";"2019-05-30 08:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"106";"2019-05-30 07:20:00";"2019-05-30 08:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"201";"2019-05-30 07:46:00";"2019-05-30 08:55:00";"Meran/o";"2";"Ritardo altre reti";"+2 (c) bz";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"107";"2019-05-30 08:16:00";"2019-05-30 09:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"108";"2019-05-30 08:20:00";"2019-05-30 09:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"206";"2019-05-30 09:03:00";"2019-05-30 10:13:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Ritardo altre reti";"+3 (x) 205 tel";"Singola";"NP";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"109";"2019-05-30 09:16:00";"2019-05-30 10:38:00";"Meran/o";"3";"Ritardo altre reti";"+3 (c) bz";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"110";"2019-05-30 09:20:00";"2019-05-30 10:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"205";"2019-05-30 09:46:00";"2019-05-30 10:55:00";"Meran/o";"3";"Ritardo altre reti";"+3 (c) bz";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"111";"2019-05-30 10:16:00";"2019-05-30 11:38:00";"Meran/o";"3";"Coincidenze programmate";"";"Malles - Mals";"";"Programmazione orario";"+2 (x) 112 Laces";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"112";"2019-05-30 10:20:00";"2019-05-30 11:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+3 (x) 205 Lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"210";"2019-05-30 11:03:00";"2019-05-30 12:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"113";"2019-05-30 11:16:00";"2019-05-30 12:38:00";"Meran/o";"";"";"";"Malles - Mals";"2";"Programmazione orario";"+2 (x) 210 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"114";"2019-05-30 11:20:00";"2019-05-30 12:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+3 (x) 113 Laces";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"209";"2019-05-30 11:46:00";"2019-05-30 12:55:00";"Meran/o";"";"";"";"Malles - Mals";"3";"Programmazione orario";"+3 (x) 114 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"115";"2019-05-30 12:16:00";"2019-05-30 13:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"116";"2019-05-30 12:20:00";"2019-05-30 13:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+2 (x) 209 Lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"214";"2019-05-30 13:03:00";"2019-05-30 14:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"117";"2019-05-30 13:16:00";"2019-05-30 14:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Programmazione orario";"+3 (x) 214 Senales";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"118";"2019-05-30 13:20:00";"2019-05-30 14:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+2 (x) 117 Laces";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"213";"2019-05-30 13:46:00";"2019-05-30 14:55:00";"Meran/o";"";"";"";"Malles - Mals";"3";"Programmazione orario";"+3 (x) 118 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"119";"2019-05-30 14:16:00";"2019-05-30 15:38:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"120";"2019-05-30 14:20:00";"2019-05-30 15:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+3 (x) 213 Lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"218";"2019-05-30 15:03:00";"2019-05-30 16:13:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Programmazione orario";"+2 (x) 217 Tel";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"121";"2019-05-30 15:16:00";"2019-05-30 16:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Programmazione orario";"+2 (x) 218 Senales";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"122";"2019-05-30 15:20:00";"2019-05-30 16:43:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Programmazione orario";"+2 (x) 121 Laces; +3 (x) 123 Tel";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"217";"2019-05-30 15:46:00";"2019-05-30 16:55:00";"Meran/o";"";"";"";"Malles - Mals";"8";"Locomotiva guasta o ETR";"+8 per un ramo trazione guasto.";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"123";"2019-05-30 16:16:00";"2019-05-30 17:38:00";"Meran/o";"4";"Coincidenze programmate";"";"Malles - Mals";"4";"Altre cause di circolazione";"Presenza persone lungo linea al Km 70+000";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"124";"2019-05-30 16:20:00";"2019-05-30 17:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+5 (x) 217 Lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"222";"2019-05-30 17:03:00";"2019-05-30 18:13:00";"Malles - Mals";"3";"Locomotiva guasta o ETR";"Ant. dal 217";"Meran/o";"3";"Programmazione orario";"+5 (x) 221 Tel";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"125";"2019-05-30 17:16:00";"2019-05-30 18:38:00";"Meran/o";"3";"Coincidenze programmate";"";"Malles - Mals";"2";"Programmazione orario";"+5 (x) 222 Senales";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"126";"2019-05-30 17:20:00";"2019-05-30 18:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+5 (x) 123 Spondigna";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"221";"2019-05-30 17:46:00";"2019-05-30 18:55:00";"Meran/o";"5";"Coincidenze programmate";"";"Malles - Mals";"5";"Programmazione orario";"+6 (x) 126 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"127";"2019-05-30 18:16:00";"2019-05-30 19:38:00";"Meran/o";"11";"Coincidenze programmate";"";"Malles - Mals";"2";"Coincidenze programmate";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"128";"2019-05-30 18:20:00";"2019-05-30 19:43:00";"Malles - Mals";"";"";"";"Meran/o";"3";"Programmazione orario";"+3 (x) 123 Spondigna; +6 (x) 221 Lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"226";"2019-05-30 19:03:00";"2019-05-30 20:13:00";"Malles - Mals";"2";"Ritardo per perdita traccia altro treno";"+2 MAL anterior 221";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"129";"2019-05-30 19:16:00";"2019-05-30 20:38:00";"Meran/o";"4";"Coincidenze programmate";"";"Malles - Mals";"";"Ritardo per perdita traccia altro treno";"+3 SEN (x) 226";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"130";"2019-05-30 19:20:00";"2019-05-30 20:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Ritardo per perdita traccia altro treno";"+2 LAC (x) 129";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"131";"2019-05-30 19:46:00";"2019-05-30 20:55:00";"Meran/o";"3";"Ritardo altre reti";"";"Malles - Mals";"5";"Ritardo per perdita traccia altro treno";"+5 SEN (x) 130";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"132";"2019-05-30 20:20:00";"2019-05-30 21:39:00";"Malles - Mals";"";"";"";"Meran/o";"8";"Altre cause impianti";"+5 LAS (x) 131; +10 MAR cdb occupato";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"133";"2019-05-30 20:46:00";"2019-05-30 21:55:00";"Meran/o";"3";"Ritardo altre reti";"";"Malles - Mals";"3";"Ritardo per perdita traccia altro treno";"+3 SEN (x) 132";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"134";"2019-05-30 21:20:00";"2019-05-30 22:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Ritardo per perdita traccia altro treno";"+3 LAs (x) 133";"Singola";"NP";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"135";"2019-05-30 21:46:00";"2019-05-30 22:55:00";"Meran/o";"3";"Ritardo altre reti";"";"Malles - Mals";"3";"Ritardo altre reti";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-30";"19-E";"137";"2019-05-30 22:50:00";"2019-05-30 23:58:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"100";"2019-05-31 05:20:00";"2019-05-31 06:30:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"101";"2019-05-31 05:38:00";"2019-05-31 06:54:00";"Meran/o";"";"";"";"Malles - Mals";"";"Programmazione orario";"+2 (x) 100 Senales";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"102";"2019-05-31 05:42:00";"2019-05-31 06:54:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Programmazione orario";"+2 (x) 101 Laces";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"104";"2019-05-31 06:16:00";"2019-05-31 07:32:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Programmazione orario";"+3 (x) 101 Lasa; +2 (x) 103 Senales";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"103";"2019-05-31 06:38:00";"2019-05-31 07:54:00";"Meran/o";"";"";"";"Malles - Mals";"";"Programmazione orario";"+2 (x) 102 Marlengo";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"202";"2019-05-31 07:03:00";"2019-05-31 08:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+3 (x) 103 Silandro";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"105";"2019-05-31 07:16:00";"2019-05-31 08:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Programmazione orario";"+3 (x) 104 Marlengo; +2 (x) 202 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"106";"2019-05-31 07:20:00";"2019-05-31 08:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+2 (x) 105 Laces";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"201";"2019-05-31 07:46:00";"2019-05-31 08:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"Programmazione orario";"+3 (x) 106 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"107";"2019-05-31 08:16:00";"2019-05-31 09:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"108";"2019-05-31 08:20:00";"2019-05-31 09:43:00";"Malles - Mals";"";"";"";"Meran/o";"4";"Programmazione orario";"+2 (x) 201 Lasa; +5 (x) 109 Tel";"Doppia";"NO";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"206";"2019-05-31 09:03:00";"2019-05-31 10:13:00";"Malles - Mals";"";"";"";"Meran/o";"8";"Prolungamento sosta commerciale";"+8 Silandro / Marlengo";"Singola";"NP";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"109";"2019-05-31 09:16:00";"2019-05-31 10:38:00";"Meran/o";"5";"Coincidenze programmate";"";"Malles - Mals";"3";"Programmazione orario";"+5 (x) 206 Senales";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"110";"2019-05-31 09:20:00";"2019-05-31 10:43:00";"Malles - Mals";"";"";"";"Meran/o";"8";"Prolungamento sosta commerciale";"+8 S.V. Senales / Marlengo";"Singola";"NO";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"205";"2019-05-31 09:46:00";"2019-05-31 10:55:00";"Meran/o";"4";"Coincidenze programmate";"";"Malles - Mals";"6";"Programmazione orario";"+6 (x) 206 Tel; +7 (x) 110 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"111";"2019-05-31 10:16:00";"2019-05-31 11:38:00";"Meran/o";"4";"Coincidenze programmate";"";"Malles - Mals";"2";"Programmazione orario";"+2 (x) 110 Tel; +4 (x) 112 Laces";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"112";"2019-05-31 10:20:00";"2019-05-31 11:43:00";"Malles - Mals";"";"";"";"Meran/o";"5";"Programmazione orario";"+5 (x) 113 Tel";"Doppia";"NO";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"210";"2019-05-31 11:03:00";"2019-05-31 12:13:00";"Malles - Mals";"4";"Programmazione orario";"Ant. dal 205";"Meran/o";"4";"Programmazione orario";"+5 (x) 209 Tel";"Singola";"NO";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"113";"2019-05-31 11:16:00";"2019-05-31 12:38:00";"Meran/o";"6";"Coincidenze programmate";"";"Malles - Mals";"";"Programmazione orario";"+4 (x) 210 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"114";"2019-05-31 11:20:00";"2019-05-31 12:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+4 LAC (x)113";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"209";"2019-05-31 11:46:00";"2019-05-31 12:55:00";"Meran/o";"5";"Coincidenze programmate";"";"Malles - Mals";"4";"Programmazione orario";"+3 SEN (x)114";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"115";"2019-05-31 12:16:00";"2019-05-31 13:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Programmazione orario";"+2 LAC (x)116;";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"116";"2019-05-31 12:20:00";"2019-05-31 13:43:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Ritardo altre reti";"+4 LASA (x)209; +2 TEL (x)117; vedi 117";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"214";"2019-05-31 13:03:00";"2019-05-31 14:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"Prolungamento sosta commerciale";"+1 LASA (x)115; +2 SV LUNGO LINEA";"Singola";"SI";"";"";"";"OK";"OK"
"2019-05-31";"19-E";"117";"2019-05-31 13:16:00";"2019-05-31 14:38:00";"Meran/o";"3";"Ritardo altre reti";"+3(c)BZ";"Malles - Mals";"";"Programmazione orario";"+4 SEN (x)214";"Doppia";"SI";"";"";"";"OK";"OK"
